id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at
12038,4,15,834249860400431104,No está claro el motivo de las 3 estudiantes para matar a su compañera embarazada https://t.co/ah0aK9Mu5r https://t.co/3EGyLodaIu,TweetDeck,false,false,,,,,,,0,0,,false,es,2017-02-22 03:54:00 +0000,2017-02-22 05:08:02 +0000,2017-02-22 05:08:02 +0000
11794,4,13,830971113672945664,Los atuendos más extravagantes de los #Grammy https://t.co/Dn40wMMRmg https://t.co/NWaibV5zJ7,TweetDeck,false,false,,,,,,,157,91,,false,es,2017-02-13 02:45:26 +0000,2017-02-22 05:07:58 +0000,2017-02-22 05:07:58 +0000
11492,4,13,832322999445512192,ÚLTIMA HORATribunal Supremo de Justicia de Venezuela ratifica condena contra Leopoldo López https://t.co/hg5CGIWBlW,Twitter Web Client,false,false,,,,,,,187,520,,false,es,2017-02-16 20:17:21 +0000,2017-02-22 05:07:55 +0000,2017-02-22 05:07:55 +0000
12036,4,15,834250122208931841,"“Más billetes perdidos…”, es #LoQueEsNoticia @SergioNovelli https://t.co/NPLGfb0BcW https://t.co/WCviDFoIaA",Hootsuite,false,false,,,,,,,0,1,,false,es,2017-02-22 03:55:03 +0000,2017-02-22 05:08:02 +0000,2017-02-22 05:08:02 +0000
11309,4,13,833031836334960640,El Salvador comienza a ver una reducción de los homicidios en su territorio https://t.co/uw0dti91HU,TweetDeck,false,false,,,,,,,215,143,,false,es,2017-02-18 19:14:01 +0000,2017-02-22 05:07:53 +0000,2017-02-22 05:07:53 +0000
10989,4,13,834173695820234752,¿Conspiró Neymar con el Barça?https://t.co/ns69zAx9XT @lgbucciCNN,TweetDeck,false,false,,,,,,,49,30,,false,es,2017-02-21 22:51:21 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11128,4,13,833674149218357248,Violentas tormentas en Texas dejan cientos de casas dañadas y miles de personas sin luzhttps://t.co/VjPtnC353L https://t.co/YBIkbhCwPn,TweetDeck,false,false,,,,,,,75,160,,false,es,2017-02-20 13:46:20 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
12784,4,15,834188230278909953,Liceístas que mataron a golpes a compañera fueron detenidas por el #Cicpc  https://t.co/ah0aK9Mu5r  https://t.co/GvuAFTx0LP,Hootsuite,false,false,,,,,,,2,8,,false,es,2017-02-21 23:49:07 +0000,2017-02-22 05:08:09 +0000,2017-02-22 05:08:09 +0000
12732,4,15,834189654354227200,Porto y Juventus de Rincón protagonizarán duelo inédito en #Champions  https://t.co/HlURyRrOvt  https://t.co/mt047FGGQu,Hootsuite,false,false,,,,,,,2,1,,false,es,2017-02-21 23:54:46 +0000,2017-02-22 05:08:09 +0000,2017-02-22 05:08:09 +0000
13459,4,14,834105381240578048,Las proteínas huyen del plato zuliano - https://t.co/RQKOY8yha8,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-21 18:19:54 +0000,2017-02-22 05:08:17 +0000,2017-02-22 05:08:17 +0000
10950,4,13,834268072647196672,Hace 52 años murió Malcolm X https://t.co/S78E7cCmlS,TweetDeck,false,false,,,,,,,10,10,,false,es,2017-02-22 05:06:23 +0000,2017-02-22 05:07:50 +0000,2017-02-22 05:07:50 +0000
11635,4,13,831683325601382406,Un apretón y un jalón: nadie saluda de mano como Trumphttps://t.co/MVXcA2dNgr,TweetDeck,false,false,,,,,,,78,34,,false,es,2017-02-15 01:55:31 +0000,2017-02-22 05:07:57 +0000,2017-02-22 05:07:57 +0000
12342,4,15,834223709426765824,#Video La peculiar manera en que este rapero calma a su gato al bañarlo https://t.co/KV6gYYvfiQ,Hootsuite,false,false,,,,,,,0,0,,false,es,2017-02-22 02:10:06 +0000,2017-02-22 05:08:05 +0000,2017-02-22 05:08:05 +0000
12825,4,15,834187441372332032,Ante las puertas del #TSJ exigen excarcelación de presos políticos https://t.co/0AZzENJET3  https://t.co/uXlbpL16W2,Hootsuite,false,false,,,,,,,1,4,,false,es,2017-02-21 23:45:59 +0000,2017-02-22 05:08:09 +0000,2017-02-22 05:08:09 +0000
11080,4,13,833862035830140930,"#EcuadorVoto2017 Con el 91,3% escrutado: Lenín Moreno: 39,06%; Guillermo Lasso: 28,43% https://t.co/aEShPG6BOi https://t.co/ycyLYzrRpF",TweetDeck,false,false,,,,,,,142,284,,false,es,2017-02-21 02:12:56 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:51 +0000
13290,4,14,834170631080001536,Fedecámaras alerta sobre cierre de empresas ante aumento de bono de alimentación  https://t.co/TLYzEYBiXU,Bitly,false,false,,,,,,,2,14,,false,es,2017-02-21 22:39:11 +0000,2017-02-22 05:08:15 +0000,2017-02-22 05:08:15 +0000
13507,4,14,834100900163633152,Canadá registra fuerte aumento de solicitudes de asilo en frontera con EEUU - https://t.co/ZZITF1wHp1,Twitter Web Client,false,false,,,,,,,0,4,,false,es,2017-02-21 18:02:06 +0000,2017-02-22 05:08:17 +0000,2017-02-22 05:08:17 +0000
12578,4,15,834201795471798273,¡Increíble! Periodistas “socialistas” a favor de la censura en #Venezuela https://t.co/eS8g03ay4S https://t.co/WhrC3ZWcoT,TweetDeck,false,false,,,,,,,0,0,,false,es,2017-02-22 00:43:01 +0000,2017-02-22 05:08:07 +0000,2017-02-22 05:08:07 +0000
13137,4,14,834190977212440576,Portadas de la prensa internacional de este miércoles 22 de febrero -https://t.co/SwlX5PswZv,TweetDeck,false,false,,,,,,,0,0,,false,es,2017-02-22 00:00:02 +0000,2017-02-22 05:08:14 +0000,2017-02-22 05:08:14 +0000
13066,4,14,834202770899103745,¡Aunque usted  no lo crea! Periodistas a favor de la  censura https://t.co/OwHm3B4V5O,TweetDeck,false,false,,,,,,,1,3,,false,es,2017-02-22 00:46:53 +0000,2017-02-22 05:08:14 +0000,2017-02-22 05:08:14 +0000
11890,4,13,830721610063622144,Seis de cada 10 indocumentados de EE.UU. viven en estas 20 ciudades https://t.co/Nt6SE5jqIX,TweetDeck,false,false,,,,,,,32,29,,false,es,2017-02-12 10:14:00 +0000,2017-02-22 05:07:59 +0000,2017-02-22 05:07:59 +0000
13182,4,14,834185897688104960,Emigrar por tierra: Cuando se alza vuelo en 4 ruedas https://t.co/ByyP71nzV0,TweetDeck,false,false,,,,,,,3,3,,false,es,2017-02-21 23:39:51 +0000,2017-02-22 05:08:14 +0000,2017-02-22 05:08:14 +0000
11817,4,13,830921682533638144,"Adiós al intérprete de éxitos como ""Breakin' Away"" y ""We're in This Love Together"" https://t.co/ofuvpPMM4D https://t.co/z3Md8ZZSNm",TweetDeck,false,false,,,,,,,39,38,,false,es,2017-02-12 23:29:01 +0000,2017-02-22 05:07:58 +0000,2017-02-22 05:07:58 +0000
12033,4,15,834250364153106432,#Fotos ¡Irreconocible! Luis Miguel se dejó ver en #LasVegas https://t.co/rEDbyBUMYB https://t.co/An5pDQfiS7,TweetDeck,false,false,,,,,,,0,1,,false,es,2017-02-22 03:56:01 +0000,2017-02-22 05:08:02 +0000,2017-02-22 05:08:02 +0000
13001,4,14,834231739769901056,#LoMasVisto Le “ponen los ganchos” por traficar cuero de burro para camuflar droga https://t.co/wz3yJC66ts,TweetDeck,false,false,,,,,,,2,2,,false,es,2017-02-22 02:42:00 +0000,2017-02-22 05:08:13 +0000,2017-02-22 05:08:13 +0000
11331,4,13,832971688291684354,Conoce a Zealandia: el más reciente continente de la Tierra https://t.co/qUeXrkJnhc https://t.co/7Uitz7YMls,TweetDeck,false,false,,,,,,,137,126,,false,es,2017-02-18 15:15:01 +0000,2017-02-22 05:07:54 +0000,2017-02-22 05:07:54 +0000
13935,4,14,833994784532529153,¿Cómo diferenciar la yuca amarga de la dulce? https://t.co/Tt9wDdTV9C,TweetDeck,false,false,,,,,,,3,7,,false,es,2017-02-21 11:00:26 +0000,2017-02-22 05:08:20 +0000,2017-02-22 05:08:20 +0000
11152,4,13,833576255823941632,¿Por qué mandan al espacio una superbacteria resistente a los antibióticos? https://t.co/lbcHIEZxXP,TweetDeck,false,false,,,,,,,49,48,,false,es,2017-02-20 07:17:21 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
12967,4,14,834249358879162370,#LoMasVisto ¡OMG! Niña que nació con el corazón  fuera del pecho junta dinero   para poder operarse (+Fotos) https://t.co/6nfU8fIh7U,TweetDeck,false,false,,,,,,,7,7,,false,es,2017-02-22 03:52:01 +0000,2017-02-22 05:08:13 +0000,2017-02-22 05:08:13 +0000
11005,4,13,834098428485464066,5 muertos al estrellarse una avioneta en un centro comercial en Australiahttps://t.co/J2VpATYFkq https://t.co/qhj9BbCQGQ,TweetDeck,false,false,,,,,,,57,90,,false,es,2017-02-21 17:52:16 +0000,2017-02-22 05:07:51 +0000,2017-02-22 05:07:51 +0000
11656,4,13,831574603784912896,Así reacciona la canciller de Venezuela a sanciones de EE.UU. a vicepresidente El Aissami https://t.co/eogv2Ki0Iu,TweetDeck,false,false,,,,,,,44,73,,false,es,2017-02-14 18:43:30 +0000,2017-02-22 05:07:57 +0000,2017-02-22 05:07:57 +0000
11550,4,13,832068727831134209,📺  @Laura_Ch: Como latinoamericana no quiero tener un vecino que tolera el narcotráfico | @soyfdelrincon #concluCENSURA,TweetDeck,false,false,,,,,,,570,891,,false,es,2017-02-16 03:26:58 +0000,2017-02-22 05:07:56 +0000,2017-02-22 05:07:56 +0000
11511,4,13,832262994591617026,Rodríguez: Hay una campaña de propaganda de guerra contra Venezuelahttps://t.co/CtYR4IfhW4 https://t.co/yAdpi1gIay,TweetDeck,false,false,,,,,,,41,52,,false,es,2017-02-16 16:18:55 +0000,2017-02-22 05:07:55 +0000,2017-02-22 05:07:55 +0000
12586,4,15,834201292734078976,Celebraron eucaristía en favor de los pensionados y jubilados del país https://t.co/nsxyzFYNTT https://t.co/9cwZJgOSYh,TweetDeck,false,false,,,,,,,4,6,,false,es,2017-02-22 00:41:01 +0000,2017-02-22 05:08:07 +0000,2017-02-22 05:08:07 +0000
11117,4,13,833719273906384897,La gasolina baja dos centavos en Méxicohttps://t.co/BU4ojEM4ob,TweetDeck,false,false,,,,,,,53,46,,false,es,2017-02-20 16:45:39 +0000,2017-02-22 05:07:52 +0000,2017-02-22 05:07:52 +0000
13283,4,14,834172156208697345,Así es como  han cambiado las Kardashian  en 10 años (fotos) https://t.co/LedhCs24Cs,TweetDeck,false,false,,,,,,,0,0,,false,es,2017-02-21 22:45:14 +0000,2017-02-22 05:08:15 +0000,2017-02-22 05:08:15 +0000
13055,4,14,834203699941609475,“Con mi arte tengo”  en la pobre avenida Baralt de Caracas  (al menos es hasta el 2019) https://t.co/aueLkpW6yG,TweetDeck,false,false,,,,,,,1,0,,false,es,2017-02-22 00:50:35 +0000,2017-02-22 05:08:13 +0000,2017-02-22 05:08:13 +0000
12801,4,15,834187827646701568,Interamerican Institute for Democracy: Sentencia a Leopoldo López es infame https://t.co/8SQAHGjhDg  https://t.co/RDwoQQSvWE,Hootsuite,false,false,,,,,,,2,9,,false,es,2017-02-21 23:47:31 +0000,2017-02-22 05:08:09 +0000,2017-02-22 05:08:09 +0000
11660,4,13,831573280754638850,Bancos de Argentina anuncian paro nacional para reclamar pago de acuerdos salarialeshttps://t.co/YnDtVd9bva https://t.co/ZDs0EZTs2M,TweetDeck,false,false,,,,,,,28,44,,false,es,2017-02-14 18:38:14 +0000,2017-02-22 05:07:57 +0000,2017-02-22 05:07:57 +0000
12792,4,15,834187997440516096,Jueza renunció al ser presionada por el #Sebin para privar de libertad a reporteros https://t.co/VNxST8AksO  https://t.co/ponwJQszEm,Hootsuite,false,false,,,,,,,9,27,,false,es,2017-02-21 23:48:11 +0000,2017-02-22 05:08:09 +0000,2017-02-22 05:08:09 +0000
11298,4,13,833048695473967105,"Ella es la 'abuela kung-fu', una mujer de 97 años que ha practicado esta arte marcial desde los 4 años… https://t.co/Gt154nhJ2A",TweetDeck,false,false,,,,,,,195,127,,false,es,2017-02-18 20:21:00 +0000,2017-02-22 05:07:53 +0000,2017-02-22 05:07:53 +0000
11279,4,13,833093598644142080,"#ENVIVO No nos rendimos, nunca nos rendimos, dice Trump sobre prohibición inmigratoria",TweetDeck,false,false,,,,,,,62,25,,false,es,2017-02-18 23:19:26 +0000,2017-02-22 05:07:53 +0000,2017-02-22 05:07:53 +0000
12925,4,15,834183672890695680,“Los centros educativos se transforman en cajas de resonancia de la sociedad” https://t.co/6dIY55H8I1 https://t.co/XP0KzSIMRG,TweetDeck,false,false,,,,,,,0,2,,false,es,2017-02-21 23:31:00 +0000,2017-02-22 05:08:10 +0000,2017-02-22 05:08:10 +0000
12355,4,15,834222679771140096,Muguruza se retiró en segunda ronda de #Dubai https://t.co/LMmNm3PsM7 https://t.co/qcP4AQ9Fx2,TweetDeck,false,false,,,,,,,0,1,,false,es,2017-02-22 02:06:00 +0000,2017-02-22 05:08:05 +0000,2017-02-22 05:08:05 +0000
12124,4,15,834242309164118017,Después del escándalo por uso de refresco en el Hospital Vargas apareció la Dextrosa https://t.co/uVst30B1R6 https://t.co/UlTRLKFRdV,TweetDeck,false,false,,,,,,,5,15,,false,es,2017-02-22 03:24:00 +0000,2017-02-22 05:08:03 +0000,2017-02-22 05:08:03 +0000
13720,4,14,834021313220112386,Ecuatorianos denuncian fraude: Sociedad civil captan irregulares con actas abiertas en el CNE (Videos)… https://t.co/EZYqLE0mjk,TweetDeck,false,false,,,,,,,7,27,,false,es,2017-02-21 12:45:51 +0000,2017-02-22 05:08:19 +0000,2017-02-22 05:08:19 +0000
11389,4,13,832675618991005696,Niña de 7 años le pidió un trabajo a Google y recibió una respuesta del director ejecutivohttps://t.co/aN6QZt6zIU https://t.co/imA9HeuXfm,TweetDeck,false,false,,,,,,,188,138,,false,es,2017-02-17 19:38:32 +0000,2017-02-22 05:07:54 +0000,2017-02-22 05:07:54 +0000
12463,4,15,834212865145925633,Restos de Sofía Ímber serán sepultados en el Cementerio del Este https://t.co/PFtViwkmIr https://t.co/IdMRzaRvxv,TweetDeck,false,false,,,,,,,3,3,,false,es,2017-02-22 01:27:00 +0000,2017-02-22 05:08:06 +0000,2017-02-22 05:08:06 +0000
12490,4,15,834210222415683584,#Consecomercio: Alza de Unidad Tributaria empeorará creación de nuevos empleos https://t.co/s2GVHvEvzY https://t.co/PnqLaQLV2H,Hootsuite,false,false,,,,,,,2,6,,false,es,2017-02-22 01:16:30 +0000,2017-02-22 05:08:06 +0000,2017-02-22 05:08:06 +0000
11570,4,13,832012629505880064,El Gobierno de Venezuela retira la señal de CNN en Español del aire https://t.co/Ek4IND8ZRb #CNNEcensurado,TweetDeck,false,false,,,,,,,664,2164,,false,es,2017-02-15 23:44:03 +0000,2017-02-22 05:07:56 +0000,2017-02-22 05:07:56 +0000
12094,4,15,834245089488695297,"“Zapatero por acá...Otra vez…”, es #LoQueEsNoticia @SergioNovelli https://t.co/NPLGfb0BcW https://t.co/VsHB79OOby",Hootsuite,false,false,,,,,,,1,1,,false,es,2017-02-22 03:35:03 +0000,2017-02-22 05:08:03 +0000,2017-02-22 05:08:03 +0000
13819,4,14,834006635597201408,Maduro dice que estrategia chavista para ganar elecciones “se agotó” https://t.co/lCMOBj7LTA https://t.co/4mPfm6g86U,TweetDeck,false,false,,,,,,,1,7,,false,es,2017-02-21 11:47:31 +0000,2017-02-22 05:08:20 +0000,2017-02-22 05:08:20 +0000
12854,4,15,834186629703168000,Padre Ugalde instó a militares a preguntarse “si están cumpliendo su deber” https://t.co/0U59gKHosO  https://t.co/pkL9wenywr,Hootsuite,false,false,,,,,,,9,24,,false,es,2017-02-21 23:42:45 +0000,2017-02-22 05:08:10 +0000,2017-02-22 05:08:10 +0000
12370,4,15,834221421614108672,Detenido a tiros camión de butano que embistió a varios vehículos en #Cataluña https://t.co/pmu8qjZchl https://t.co/YpppH39uis,TweetDeck,false,false,,,,,,,0,2,,false,es,2017-02-22 02:01:00 +0000,2017-02-22 05:08:05 +0000,2017-02-22 05:08:05 +0000
12058,4,15,834248603413643264,Maduro y el Nuncio Apostólico discuten el diálogo entre Gobierno y #MUDhttps://t.co/PfBD83AlFr https://t.co/Lk63BRVdDd,TweetDeck,false,false,,,,,,,0,5,,false,es,2017-02-22 03:49:01 +0000,2017-02-22 05:08:03 +0000,2017-02-22 05:08:02 +0000
12243,4,15,834231488371527680,10 secretos para vivir 100 años: Las revelaciones de los japoneses https://t.co/B9S1JDQXiE https://t.co/tlwwOBZKEc,TweetDeck,false,false,,,,,,,4,6,,false,es,2017-02-22 02:41:00 +0000,2017-02-22 05:08:04 +0000,2017-02-22 05:08:04 +0000
13114,4,14,834193029649014784,Rafael Correa tiene  pensado salir del país con su familia el 23  de febrero (DOCUMENTO) https://t.co/5AqyGvoZvk,TweetDeck,false,false,,,,,,,4,12,,false,es,2017-02-22 00:08:11 +0000,2017-02-22 05:08:14 +0000,2017-02-22 05:08:14 +0000
11268,4,13,833133756013805568,Accidente de autobús de pasajeros que iba de Argentina a Chile dejó al menos 19 muertos https://t.co/YItqR2GRk7 https://t.co/Muu1P6xnR6,TweetDeck,false,false,,,,,,,74,73,,false,es,2017-02-19 01:59:00 +0000,2017-02-22 05:07:53 +0000,2017-02-22 05:07:53 +0000
12270,4,15,834229477630681088,¡No se rinde! #Trump prepara un nuevo plan para la expulsión masiva de inmigrantes https://t.co/JJc75ssj5A https://t.co/ZdfcLmysx3,TweetDeck,false,false,,,,,,,2,6,,false,es,2017-02-22 02:33:01 +0000,2017-02-22 05:08:05 +0000,2017-02-22 05:08:04 +0000
11505,4,13,832288876458819584,ÚLTIMA HORA Trump nombra a Alexander Acosta como su candidato a secretario de Trabajo https://t.co/N8WTVwa4oO,TweetDeck,false,false,,,,,,,56,53,,false,es,2017-02-16 18:01:45 +0000,2017-02-22 05:07:55 +0000,2017-02-22 05:07:55 +0000
12251,4,15,834230984572706816,Si te provoca algo rico prepara este limón helado relleno https://t.co/x7wTIIomqE https://t.co/B8uNzIklTe,TweetDeck,false,false,,,,,,,1,2,,false,es,2017-02-22 02:39:00 +0000,2017-02-22 05:08:04 +0000,2017-02-22 05:08:04 +0000
12805,4,15,834187701553344512,MCM sobre segunda vuelta en #Ecuador: Así se conquista la libertad https://t.co/KrNxEcRDeD https://t.co/Y7brXZ9L9s,TweetDeck,false,false,,,,,,,6,26,,false,es,2017-02-21 23:47:01 +0000,2017-02-22 05:08:09 +0000,2017-02-22 05:08:09 +0000
11704,4,13,831343963063906304,Mike Vigil: Maduro y muchos miembros de su gabinete están convirtiendo a Venezuela en un 'narcoestado' | @soyfdelrincon #concluELAISSAMI,TweetDeck,false,false,,,,,,,520,1206,,false,es,2017-02-14 03:27:01 +0000,2017-02-22 05:07:57 +0000,2017-02-22 05:07:57 +0000
12548,4,15,834204825726251008,#Psicominutos Amor en las redes https://t.co/YFjtE0MlhB https://t.co/FBzUu90cH1,Hootsuite,false,false,,,,,,,1,0,,false,es,2017-02-22 00:55:03 +0000,2017-02-22 05:08:07 +0000,2017-02-22 05:08:07 +0000
11430,4,13,832457963851821057,#CifraDelDía: 4 millones de personas votaron por las figuras del juego Monopoliohttps://t.co/eaUjB2PGV8,TweetDeck,false,false,,,,,,,49,28,,false,es,2017-02-17 05:13:39 +0000,2017-02-22 05:07:55 +0000,2017-02-22 05:07:55 +0000
11983,4,15,834255400434356226,“No a los burócratas”: Desde #Aporrea denunciaron que los tumbaron https://t.co/hFC9DWvPEc https://t.co/9lqyaWQoKY,TweetDeck,false,false,,,,,,,2,3,,false,es,2017-02-22 04:16:01 +0000,2017-02-22 05:08:02 +0000,2017-02-22 05:08:02 +0000
11766,4,13,831042476307787776,Evo Morales abre un museo en honor a... Evo Morales https://t.co/k73N4p4oWD https://t.co/bHwNtSurFN,TweetDeck,false,false,,,,,,,31,48,,false,es,2017-02-13 07:29:01 +0000,2017-02-22 05:07:58 +0000,2017-02-22 05:07:58 +0000
11593,4,13,831926912675172352,Procuraduría pide perdón a indígenas falsamente acusadas de secuestro en 2006 https://t.co/bEe5EZsgyw,TweetDeck,false,false,,,,,,,48,52,,false,es,2017-02-15 18:03:27 +0000,2017-02-22 05:07:56 +0000,2017-02-22 05:07:56 +0000
12508,4,15,834208604173512704,"Amigos y Rivales, por @vitomartinez_ https://t.co/uPENHxLgKT https://t.co/DQYjemtdGg",Hootsuite,false,false,,,,,,,1,0,,false,es,2017-02-22 01:10:04 +0000,2017-02-22 05:08:07 +0000,2017-02-22 05:08:07 +0000
13002,4,14,834231236637765633,#LoMasVisto Ecuatorianos gritan a su CNE: “No nos da la gana una dictadura como la venezolana” (VIDEO) https://t.co/UZAAIYOhd2,TweetDeck,false,false,,,,,,,15,34,,false,es,2017-02-22 02:40:00 +0000,2017-02-22 05:08:13 +0000,2017-02-22 05:08:13 +0000
